; UNITS:,  PgC year-1,  PgC year-1,  W m-2,  Gg S year-1,  W m-2,  Tg CH4 year-1,  ppb,  Tg N year-1,  Tg CO year-1,  Tg NMVOC year-1,  Tg N year-1,  ppb,  Tg year-1,  Tg year-1,  Tg year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppm,
Date,BC_emissions,C2F6_constrain,C2F6_emissions,CCl4_constrain,CCl4_emissions,CF4_constrain,CF4_emissions,CFC113_constrain,CFC113_emissions,CFC114_constrain,CFC114_emissions,CFC115_constrain,CFC115_emissions,CFC11_constrain,CFC11_emissions,CFC12_constrain,CFC12_emissions,CH3Br_constrain,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_constrain,CH3Cl_emissions,CH4_constrain,CH4_emissions,CO2_constrain,CO_emissions,Ftalbedo,HCFC141b_constrain,HCFC141b_emissions,HCFC142b_constrain,HCFC142b_emissions,HCFC22_constrain,HCFC22_emissions,HFC125_constrain,HFC125_emissions,HFC134a_constrain,HFC134a_emissions,HFC143a_constrain,HFC143a_emissions,HFC227ea_constrain,HFC227ea_emissions,HFC23_constrain,HFC23_emissions,HFC245_constrain,HFC245fa_emissions,HFC32_constrain,HFC32_emissions,HFC365_constrain,HFC365_emissions,HFC4310_constrain,HFC4310_emissions,N2O_constrain,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,SF6_constrain,SF6_emissions,SO2_emissions,SV,ffi_emissions,halon1211_constrain,halon1211_emissions,halon1301_constrain,halon1301_emissions,halon2402_constrain,halon2402_emissions,luc_emissions,daccs_uptake
1962,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,866.5561121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1963,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,875.2216732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1964,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,883.9738899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1965,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,892.8136288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1966,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,901.7417651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1967,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,910.7591827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1968,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,919.8667746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1969,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,929.0654423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1970,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,938.3560967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1971,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,947.7396577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1972,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,957.2170543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1973,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,966.7892248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1974,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,976.4571171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1975,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,986.2216882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1976,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,996.0839051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1977,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1006.044744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1978,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1016.105192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1979,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1026.266244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1980,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1036.528906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1981,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1046.894195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1982,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1057.363137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1983,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1067.936768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1984,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1078.616136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1985,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1089.402297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1986,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1100.29632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1987,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1111.299284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1988,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1122.412276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1989,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1133.636399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1990,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1144.972763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1991,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1137.267995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1992,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1089.293357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1993,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1078.400424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1994,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1067.616419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1995,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1056.940255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1996,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1046.370853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1997,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1035.907144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1998,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1025.548073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
1999,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1015.292592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2000,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,1005.139666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2001,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,995.0882693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2002,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,985.1373867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2003,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,975.2860128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2004,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,965.5331527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2005,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,955.8778211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2006,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,946.3190429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2007,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,936.8558525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2008,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,927.487294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2009,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,918.212421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2010,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,909.0302968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2011,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,899.9399938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2012,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,890.9405939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2013,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,882.031188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2014,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,873.2108761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2015,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,864.4787673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2016,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,855.8339797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2017,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,847.2756399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2018,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,838.8028835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2019,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,830.4148546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2020,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,822.1107061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2021,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,813.889599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2022,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,805.750703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2023,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,797.693196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2024,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,789.716264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2025,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,781.8191014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2026,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,774.0009104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2027,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,766.2609013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2028,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,758.5982923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
2029,0,6.44E-07,0,0.012500214,0,17.02499962,0,0,0,0,0,0,0,0,0,0,0,2.649998903,0,0,228.5000013,0,808.2490285,0,751.0123093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-06,0,0,0,0,0,1.09E-04,0,0,0,0,0,273.021047,0,0,0,0,0,0,0,0,0,0,0.002223286,0,0,0,0,0,0,0
