"scenario","year","variable","value","units","unit"
"1pctCO2-cdr",1984,"tas",-4.05594141596695,"degC",NA
"1pctCO2-cdr",1985,"tas",-4.09123174928017,"degC",NA
"1pctCO2-cdr",1986,"tas",-4.12655080949628,"degC",NA
"1pctCO2-cdr",1987,"tas",-4.16189831095343,"degC",NA
"1pctCO2-cdr",1988,"tas",-4.19727397274433,"degC",NA
"1pctCO2-cdr",1989,"tas",-4.2326775186052,"degC",NA
"1pctCO2-cdr",1990,"tas",-4.26810867680809,"degC",NA
"1pctCO2-cdr",1991,"tas",-4.30356718005642,"degC",NA
"1pctCO2-cdr",1992,"tas",-4.33905276538362,"degC",NA
"1pctCO2-cdr",1993,"tas",-4.37456517405477,"degC",NA
"1pctCO2-cdr",1994,"tas",-4.41010415147106,"degC",NA
"1pctCO2-cdr",1995,"tas",-4.44566944707713,"degC",NA
"1pctCO2-cdr",1996,"tas",-4.48126081427099,"degC",NA
"1pctCO2-cdr",1997,"tas",-4.51687801031658,"degC",NA
"1pctCO2-cdr",1998,"tas",-4.55252079625878,"degC",NA
"1pctCO2-cdr",1999,"tas",-4.5881889368409,"degC",NA
"1pctCO2-cdr",2000,"tas",-4.62388220042443,"degC",NA
"1pctCO2-cdr",2001,"tas",-4.65960035891102,"degC",NA
"1pctCO2-cdr",2002,"tas",-4.69534318766673,"degC",NA
"1pctCO2-cdr",2003,"tas",-4.73111046544822,"degC",NA
"1pctCO2-cdr",2004,"tas",-4.76690197433113,"degC",NA
"1pctCO2-cdr",2005,"tas",-4.80271749964027,"degC",NA
"1pctCO2-cdr",2006,"tas",-4.8385568298818,"degC",NA
"1pctCO2-cdr",2007,"tas",-4.87441975667718,"degC",NA
"1pctCO2-cdr",2008,"tas",-4.91030607469896,"degC",NA
"1pctCO2-cdr",2009,"tas",-4.94621558160816,"degC",NA
"1pctCO2-cdr",2010,"tas",-4.98214807799346,"degC",NA
"1pctCO2-cdr",2011,"tas",-5.01810336731182,"degC",NA
"1pctCO2-cdr",2012,"tas",-5.05408125583082,"degC",NA
"1pctCO2-cdr",2013,"tas",-5.09008155257239,"degC",NA
"1pctCO2-cdr",2014,"tas",-5.12610406925802,"degC",NA
"1pctCO2-cdr",2015,"tas",-5.1621486202554,"degC",NA
"1pctCO2-cdr",2016,"tas",-5.19821502252639,"degC",NA
"1pctCO2-cdr",2017,"tas",-5.23430309557635,"degC",NA
"1pctCO2-cdr",2018,"tas",-5.27041266140473,"degC",NA
"1pctCO2-cdr",2019,"tas",-5.30654354445686,"degC",NA
"1pctCO2-cdr",2020,"tas",-5.34269557157706,"degC",NA
"1pctCO2-cdr",2021,"tas",-5.37886857196279,"degC",NA
"1pctCO2-cdr",2022,"tas",-5.41506237711998,"degC",NA
"1pctCO2-cdr",2023,"tas",-5.4512768208195,"degC",NA
"1pctCO2-cdr",2024,"tas",-5.48751173905463,"degC",NA
"1pctCO2-cdr",2025,"tas",-5.5237669699996,"degC",NA
"1pctCO2-cdr",2026,"tas",-5.56004235396912,"degC",NA
"1pctCO2-cdr",2027,"tas",-5.59633773337888,"degC",NA
"1pctCO2-cdr",2028,"tas",-5.63265295270702,"degC",NA
"1pctCO2-cdr",2029,"tas",-5.66898785845647,"degC",NA
"1pctCO2-cdr",2030,"tas",-5.70534229911824,"degC",NA
"1pctCO2-cdr",2031,"tas",-5.74171612513552,"degC",NA
"1pctCO2-cdr",2032,"tas",-5.77810918886867,"degC",NA
"1pctCO2-cdr",2033,"tas",-5.81452134456098,"degC",NA
"1pctCO2-cdr",2034,"tas",-5.85095244830524,"degC",NA
"1pctCO2-cdr",2035,"tas",-5.88740235801111,"degC",NA
"1pctCO2-cdr",2036,"tas",-5.9238709333732,"degC",NA
"1pctCO2-cdr",2037,"tas",-5.96035803583991,"degC",NA
"1pctCO2-cdr",2038,"tas",-5.99686352858293,"degC",NA
"1pctCO2-cdr",2039,"tas",-6.03338727646749,"degC",NA
"1pctCO2-cdr",2040,"tas",-6.06992914602325,"degC",NA
"1pctCO2-cdr",2041,"tas",-6.10648900541583,"degC",NA
"1pctCO2-cdr",2042,"tas",-6.14306672441898,"degC",NA
"1pctCO2-cdr",2043,"tas",-6.17966217438739,"degC",NA
"1pctCO2-cdr",2044,"tas",-6.2162752282301,"degC",NA
"1pctCO2-cdr",2045,"tas",-6.25290576038442,"degC",NA
"1pctCO2-cdr",2046,"tas",-6.28955364679054,"degC",NA
"1pctCO2-cdr",2047,"tas",-6.32621876486659,"degC",NA
"1pctCO2-cdr",2048,"tas",-6.36290099348428,"degC",NA
"1pctCO2-cdr",2049,"tas",-6.39960021294508,"degC",NA
"1pctCO2-cdr",2050,"tas",-6.43631630495687,"degC",NA
"1pctCO2-cdr",2051,"tas",-6.47304915261115,"degC",NA
"1pctCO2-cdr",2052,"tas",-6.50979864036063,"degC",NA
"1pctCO2-cdr",2053,"tas",-6.54656465399744,"degC",NA
"1pctCO2-cdr",2054,"tas",-6.58334708063164,"degC",NA
"1pctCO2-cdr",2055,"tas",-6.62014580867031,"degC",NA
"1pctCO2-cdr",2056,"tas",-6.65696072779697,"degC",NA
"1pctCO2-cdr",2057,"tas",-6.69379172895155,"degC",NA
"1pctCO2-cdr",2058,"tas",-6.73063870431063,"degC",NA
"1pctCO2-cdr",2059,"tas",-6.7675015472682,"degC",NA
"1pctCO2-cdr",2060,"tas",-6.80438015241675,"degC",NA
"1pctCO2-cdr",2061,"tas",-6.84127441552879,"degC",NA
"1pctCO2-cdr",2062,"tas",-6.87818423353869,"degC",NA
"1pctCO2-cdr",2063,"tas",-6.91510950452496,"degC",NA
"1pctCO2-cdr",2064,"tas",-6.95205012769277,"degC",NA
"1pctCO2-cdr",2065,"tas",-6.98900600335698,"degC",NA
"1pctCO2-cdr",2066,"tas",-7.02597703292537,"degC",NA
"1pctCO2-cdr",2067,"tas",-7.06296311888223,"degC",NA
"1pctCO2-cdr",2068,"tas",-7.09996416477237,"degC",NA
"1pctCO2-cdr",2069,"tas",-7.13698007518529,"degC",NA
"1pctCO2-cdr",2070,"tas",-7.17401075573978,"degC",NA
"1pctCO2-cdr",2071,"tas",-7.21105611306879,"degC",NA
"1pctCO2-cdr",2072,"tas",-7.24811605480456,"degC",NA
"1pctCO2-cdr",2073,"tas",-7.28519048956403,"degC",NA
"1pctCO2-cdr",2074,"tas",-7.32227932693464,"degC",NA
"1pctCO2-cdr",2075,"tas",-7.35938247746023,"degC",NA
"1pctCO2-cdr",2076,"tas",-7.39649985262736,"degC",NA
"1pctCO2-cdr",2077,"tas",-7.43363136485181,"degC",NA
"1pctCO2-cdr",2078,"tas",-7.47077692746533,"degC",NA
"1pctCO2-cdr",2079,"tas",-7.50793645470269,"degC",NA
"1pctCO2-cdr",2080,"tas",-7.54510986168894,"degC",NA
"1pctCO2-cdr",2081,"tas",-7.58229706442689,"degC",NA
"1pctCO2-cdr",2082,"tas",-7.61949797978485,"degC",NA
"1pctCO2-cdr",2083,"tas",-7.65671252548461,"degC",NA
"1pctCO2-cdr",2084,"tas",-7.69394062008959,"degC",NA
"1pctCO2-cdr",2085,"tas",-7.73118218299324,"degC",NA
"1pctCO2-cdr",2086,"tas",-7.76843713440766,"degC",NA
"1pctCO2-cdr",2087,"tas",-7.80570539535242,"degC",NA
"1pctCO2-cdr",2088,"tas",-7.84298688764355,"degC",NA
"1pctCO2-cdr",2089,"tas",-7.88028153388277,"degC",NA
"1pctCO2-cdr",2090,"tas",-7.91758925744688,"degC",NA
"1pctCO2-cdr",2091,"tas",-7.95490998247738,"degC",NA
"1pctCO2-cdr",2092,"tas",-7.99224363387023,"degC",NA
"1pctCO2-cdr",2093,"tas",-8.02959013726582,"degC",NA
"1pctCO2-cdr",2094,"tas",-8.06694941903909,"degC",NA
"1pctCO2-cdr",2095,"tas",-8.10432140628986,"degC",NA
"1pctCO2-cdr",2096,"tas",-8.14170602683328,"degC",NA
"1pctCO2-cdr",2097,"tas",-8.17910320919052,"degC",NA
"1pctCO2-cdr",2098,"tas",-8.21651288257953,"degC",NA
"1pctCO2-cdr",2099,"tas",-8.253934976906,"degC",NA
"1pctCO2-cdr",2100,"tas",-8.29136942275454,"degC",NA
"1pctCO2-cdr",2101,"tas",-8.32881615137986,"degC",NA
"1pctCO2-cdr",2102,"tas",-8.36627509469827,"degC",NA
"1pctCO2-cdr",2103,"tas",-8.40374618527919,"degC",NA
"1pctCO2-cdr",2104,"tas",-8.44122935633687,"degC",NA
"1pctCO2-cdr",2105,"tas",-8.47872454172223,"degC",NA
"1pctCO2-cdr",2106,"tas",-8.51623167591488,"degC",NA
"1pctCO2-cdr",2107,"tas",-8.55375069401516,"degC",NA
"1pctCO2-cdr",2108,"tas",-8.59128153173644,"degC",NA
"1pctCO2-cdr",2109,"tas",-8.62882412539748,"degC",NA
"1pctCO2-cdr",2110,"tas",-8.66637841191492,"degC",NA
"1pctCO2-cdr",2111,"tas",-8.70394432879589,"degC",NA
"1pctCO2-cdr",2112,"tas",-8.74152181413078,"degC",NA
"1pctCO2-cdr",2113,"tas",-8.77911080658607,"degC",NA
"1pctCO2-cdr",2114,"tas",-8.81671124539731,"degC",NA
"1pctCO2-cdr",2115,"tas",-8.85432307036222,"degC",NA
"1pctCO2-cdr",2116,"tas",-8.89194622183385,"degC",NA
"1pctCO2-cdr",2117,"tas",-8.92958064071392,"degC",NA
"1pctCO2-cdr",2118,"tas",-8.96722626844623,"degC",NA
"1pctCO2-cdr",2119,"tas",-9.00488304701014,"degC",NA
"1pctCO2-cdr",2120,"tas",-9.04255091891423,"degC",NA
"1pctCO2-cdr",2121,"tas",-9.08022982718997,"degC",NA
"1pctCO2-cdr",2122,"tas",-9.11791971538559,"degC",NA
"1pctCO2-cdr",2123,"tas",-9.15562052755993,"degC",NA
"1pctCO2-cdr",2124,"tas",-9.19333220827648,"degC",NA
"1pctCO2-cdr",2125,"tas",-9.23105470259749,"degC",NA
"1pctCO2-cdr",2126,"tas",-9.26878795607811,"degC",NA
"1pctCO2-cdr",2127,"tas",-9.30653191476072,"degC",NA
"1pctCO2-cdr",2128,"tas",-9.34428652516925,"degC",NA
"1pctCO2-cdr",2129,"tas",-9.38205173430363,"degC",NA
"1pctCO2-cdr",2130,"tas",-9.41982748963436,"degC",NA
"1pctCO2-cdr",2131,"tas",-9.4576137390971,"degC",NA
"1pctCO2-cdr",2132,"tas",-9.49541043108733,"degC",NA
"1pctCO2-cdr",2133,"tas",-9.53321751445518,"degC",NA
"1pctCO2-cdr",2134,"tas",-9.57103493850025,"degC",NA
"1pctCO2-cdr",2135,"tas",-9.60886265296655,"degC",NA
"1pctCO2-cdr",2136,"tas",-9.64670060803749,"degC",NA
"1pctCO2-cdr",2137,"tas",-9.68454875433093,"degC",NA
"1pctCO2-cdr",2138,"tas",-9.7224070428944,"degC",NA
"1pctCO2-cdr",2139,"tas",-9.76027542520021,"degC",NA
"1pctCO2-cdr",2140,"tas",-9.79815385314084,"degC",NA
"1pctCO2-cdr",2141,"tas",-9.83604227902423,"degC",NA
"1pctCO2-cdr",2142,"tas",-9.87394065556921,"degC",NA
"1pctCO2-cdr",2143,"tas",-9.91184893590098,"degC",NA
"1pctCO2-cdr",2144,"tas",-9.94976707354669,"degC",NA
"1pctCO2-cdr",2145,"tas",-9.98769502243102,"degC",NA
"1pctCO2-cdr",2146,"tas",-10.0256327368718,"degC",NA
"1pctCO2-cdr",2147,"tas",-10.063580171576,"degC",NA
"1pctCO2-cdr",2148,"tas",-10.1015372816351,"degC",NA
"1pctCO2-cdr",2149,"tas",-10.1395040225213,"degC",NA
"1pctCO2-cdr",2150,"tas",-10.1774803500833,"degC",NA
"1pctCO2-cdr",2151,"tas",-10.2154662205421,"degC",NA
"1pctCO2-cdr",2152,"tas",-10.2534615904875,"degC",NA
"1pctCO2-cdr",2153,"tas",-10.2914664168737,"degC",NA
"1pctCO2-cdr",2154,"tas",-10.3294806570154,"degC",NA
"1pctCO2-cdr",2155,"tas",-10.3675042685846,"degC",NA
"1pctCO2-cdr",2156,"tas",-10.405537209606,"degC",NA
"1pctCO2-cdr",2157,"tas",-10.443579438454,"degC",NA
"1pctCO2-cdr",2158,"tas",-10.4816309138485,"degC",NA
"1pctCO2-cdr",2159,"tas",-10.5196915948517,"degC",NA
"1pctCO2-cdr",2160,"tas",-10.5577614408641,"degC",NA
"1pctCO2-cdr",2161,"tas",-10.5958404116216,"degC",NA
"1pctCO2-cdr",2162,"tas",-10.6339284671912,"degC",NA
"1pctCO2-cdr",2163,"tas",-10.6720255679683,"degC",NA
"1pctCO2-cdr",2164,"tas",-10.7101316746731,"degC",NA
"1pctCO2-cdr",2165,"tas",-10.7482467483468,"degC",NA
"1pctCO2-cdr",2166,"tas",-10.7863707503492,"degC",NA
"1pctCO2-cdr",2167,"tas",-10.8245036423545,"degC",NA
"1pctCO2-cdr",2168,"tas",-10.8626453863487,"degC",NA
"1pctCO2-cdr",2169,"tas",-10.9007959446264,"degC",NA
"1pctCO2-cdr",2170,"tas",-10.9389552797872,"degC",NA
"1pctCO2-cdr",2171,"tas",-10.9771233547332,"degC",NA
"1pctCO2-cdr",2172,"tas",-11.0153001326656,"degC",NA
"1pctCO2-cdr",2173,"tas",-11.0534855770818,"degC",NA
"1pctCO2-cdr",2174,"tas",-11.0916796517722,"degC",NA
"1pctCO2-cdr",2175,"tas",-11.1298823208176,"degC",NA
"1pctCO2-cdr",2176,"tas",-11.1680935485863,"degC",NA
"1pctCO2-cdr",2177,"tas",-11.2063132997308,"degC",NA
"1pctCO2-cdr",2178,"tas",-11.2445415391854,"degC",NA
"1pctCO2-cdr",2179,"tas",-11.2827782321632,"degC",NA
"1pctCO2-cdr",2180,"tas",-11.3210233441536,"degC",NA
"1pctCO2-cdr",2181,"tas",-11.359276840919,"degC",NA
"1pctCO2-cdr",2182,"tas",-11.3975386884928,"degC",NA
"1pctCO2-cdr",2183,"tas",-11.4358088531763,"degC",NA
"1pctCO2-cdr",2184,"tas",-11.4740873015362,"degC",NA
"1pctCO2-cdr",2185,"tas",-11.512374000402,"degC",NA
"1pctCO2-cdr",2186,"tas",-11.5506689168634,"degC",NA
"1pctCO2-cdr",2187,"tas",-11.5889720182679,"degC",NA
"1pctCO2-cdr",2188,"tas",-11.6272832722179,"degC",NA
"1pctCO2-cdr",2189,"tas",-11.6656026465688,"degC",NA
"1pctCO2-cdr",2190,"tas",-11.7039301094263,"degC",NA
"1pctCO2-cdr",2191,"tas",-11.7422656291437,"degC",NA
"1pctCO2-cdr",2192,"tas",-11.78060917432,"degC",NA
"1pctCO2-cdr",2193,"tas",-11.8189607137971,"degC",NA
"1pctCO2-cdr",2194,"tas",-11.8573202166579,"degC",NA
"1pctCO2-cdr",2195,"tas",-11.8956876522235,"degC",NA
"1pctCO2-cdr",2196,"tas",-11.9340629900514,"degC",NA
"1pctCO2-cdr",2197,"tas",-11.972446199933,"degC",NA
"1pctCO2-cdr",2198,"tas",-12.0108372518913,"degC",NA
"1pctCO2-cdr",2199,"tas",-12.049236116179,"degC",NA
"1pctCO2-cdr",2200,"tas",-12.087642763276,"degC",NA
"1pctCO2-cdr",2201,"tas",-12.1260571638874,"degC",NA
"1pctCO2-cdr",2202,"tas",-12.1644792889414,"degC",NA
"1pctCO2-cdr",2203,"tas",-12.2029091095871,"degC",NA
"1pctCO2-cdr",2204,"tas",-12.2413465971925,"degC",NA
"1pctCO2-cdr",2205,"tas",-12.2797917233424,"degC",NA
"1pctCO2-cdr",2206,"tas",-12.3182444598365,"degC",NA
"1pctCO2-cdr",2207,"tas",-12.3567047786873,"degC",NA
"1pctCO2-cdr",2208,"tas",-12.3951726521179,"degC",NA
"1pctCO2-cdr",2209,"tas",-12.4336480525604,"degC",NA
"1pctCO2-cdr",2210,"tas",-12.4721309526537,"degC",NA
"1pctCO2-cdr",2211,"tas",-12.5106213252418,"degC",NA
"1pctCO2-cdr",2212,"tas",-12.5491191433716,"degC",NA
"1pctCO2-cdr",2213,"tas",-12.5876243802914,"degC",NA
"1pctCO2-cdr",2214,"tas",-12.6261370094486,"degC",NA
"1pctCO2-cdr",2215,"tas",-12.6646570044883,"degC",NA
"1pctCO2-cdr",2216,"tas",-12.7031843392513,"degC",NA
"1pctCO2-cdr",2217,"tas",-12.7417189877719,"degC",NA
"1pctCO2-cdr",2218,"tas",-12.7802609242771,"degC",NA
"1pctCO2-cdr",2219,"tas",-12.8188101231837,"degC",NA
"1pctCO2-cdr",2220,"tas",-12.8573665590975,"degC",NA
"1pctCO2-cdr",2221,"tas",-12.8959302068109,"degC",NA
"1pctCO2-cdr",2222,"tas",-12.9345010413017,"degC",NA
"1pctCO2-cdr",2223,"tas",-12.9730790377309,"degC",NA
"1pctCO2-cdr",2224,"tas",-13.0116641714417,"degC",NA
"1pctCO2-cdr",2225,"tas",-13.0502564179573,"degC",NA
"1pctCO2-cdr",2226,"tas",-13.0888557529792,"degC",NA
"1pctCO2-cdr",2227,"tas",-13.1274621523863,"degC",NA
"1pctCO2-cdr",2228,"tas",-13.1660755922325,"degC",NA
"1pctCO2-cdr",2229,"tas",-13.2046960487456,"degC",NA
"1pctCO2-cdr",2230,"tas",-13.2433234983254,"degC",NA
"1pctCO2-cdr",2231,"tas",-13.2819579175426,"degC",NA
"1pctCO2-cdr",2232,"tas",-13.3205992831368,"degC",NA
"1pctCO2-cdr",2233,"tas",-13.3592475720152,"degC",NA
"1pctCO2-cdr",2234,"tas",-13.3979027612513,"degC",NA
"1pctCO2-cdr",2235,"tas",-13.4365648280829,"degC",NA
"1pctCO2-cdr",2236,"tas",-13.4752337499112,"degC",NA
"1pctCO2-cdr",2237,"tas",-13.5139095042988,"degC",NA
"1pctCO2-cdr",2238,"tas",-13.5525920689689,"degC",NA
"1pctCO2-cdr",2239,"tas",-13.5912814218032,"degC",NA
"1pctCO2-cdr",2240,"tas",-13.6299775408409,"degC",NA
"1pctCO2-cdr",2241,"tas",-13.6686804042772,"degC",NA
"1pctCO2-cdr",2242,"tas",-13.7073899904621,"degC",NA
"1pctCO2-cdr",2243,"tas",-13.7461062778985,"degC",NA
"1pctCO2-cdr",2244,"tas",-13.7848292452416,"degC",NA
"1pctCO2-cdr",2245,"tas",-13.8235588712968,"degC",NA
"1pctCO2-cdr",2246,"tas",-13.8622951350191,"degC",NA
"1pctCO2-cdr",2247,"tas",-13.901038015511,"degC",NA
"1pctCO2-cdr",2248,"tas",-13.9397874920221,"degC",NA
"1pctCO2-cdr",2249,"tas",-13.9785435439469,"degC",NA
"1pctCO2-cdr",2250,"tas",-14.0173061508242,"degC",NA
"abrupt-4xCO2",1745,"tas",0,"degC",NA
"abrupt-4xCO2",1746,"tas",0,"degC",NA
"abrupt-4xCO2",1747,"tas",0,"degC",NA
"abrupt-4xCO2",1748,"tas",0,"degC",NA
"abrupt-4xCO2",1749,"tas",0,"degC",NA
"abrupt-4xCO2",1750,"tas",0,"degC",NA
"abrupt-4xCO2",1751,"tas",-5.74148683576369e-07,"degC",NA
"abrupt-4xCO2",1752,"tas",-1.24778593362073e-06,"degC",NA
"abrupt-4xCO2",1753,"tas",-1.81929191757592e-06,"degC",NA
"abrupt-4xCO2",1754,"tas",-2.27631830321822e-06,"degC",NA
"abrupt-4xCO2",1755,"tas",-2.64322622030012e-06,"degC",NA
"abrupt-4xCO2",1756,"tas",-2.94442382166499e-06,"degC",NA
"abrupt-4xCO2",1757,"tas",-3.19808175423761e-06,"degC",NA
"abrupt-4xCO2",1758,"tas",-3.41679950361711e-06,"degC",NA
"abrupt-4xCO2",1759,"tas",-3.60923376400605e-06,"degC",NA
"abrupt-4xCO2",1760,"tas",-3.78141403221682e-06,"degC",NA
"abrupt-4xCO2",1761,"tas",-3.93763274444475e-06,"degC",NA
"abrupt-4xCO2",1762,"tas",-4.08101906869556e-06,"degC",NA
"abrupt-4xCO2",1763,"tas",-4.21390690789494e-06,"degC",NA
"abrupt-4xCO2",1764,"tas",-4.33807394095584e-06,"degC",NA
"abrupt-4xCO2",1765,"tas",-4.45490000692596e-06,"degC",NA
"abrupt-4xCO2",1766,"tas",-4.5654743766653e-06,"degC",NA
"abrupt-4xCO2",1767,"tas",-4.67067000142545e-06,"degC",NA
"abrupt-4xCO2",1768,"tas",-4.77119596735414e-06,"degC",NA
"abrupt-4xCO2",1769,"tas",-4.86763526084102e-06,"degC",NA
"abrupt-4xCO2",1770,"tas",-4.96047243383477e-06,"degC",NA
"abrupt-4xCO2",1771,"tas",-5.05011419474863e-06,"degC",NA
"abrupt-4xCO2",1772,"tas",-5.13690495851781e-06,"degC",NA
"abrupt-4xCO2",1773,"tas",-5.22113874795565e-06,"degC",NA
"abrupt-4xCO2",1774,"tas",-5.30306841520866e-06,"degC",NA
"abrupt-4xCO2",1775,"tas",-5.38291286827315e-06,"degC",NA
"abrupt-4xCO2",1776,"tas",-5.46086279396528e-06,"degC",NA
"abrupt-4xCO2",1777,"tas",-5.53708523436618e-06,"degC",NA
"abrupt-4xCO2",1778,"tas",-5.61172727940478e-06,"degC",NA
"abrupt-4xCO2",1779,"tas",-5.68491907155837e-06,"degC",NA
"abrupt-4xCO2",1780,"tas",-5.75677626967792e-06,"degC",NA
"abrupt-4xCO2",1781,"tas",-5.82740208417619e-06,"degC",NA
"abrupt-4xCO2",1782,"tas",-5.89688896952455e-06,"degC",NA
"abrupt-4xCO2",1783,"tas",-5.96532004062791e-06,"degC",NA
"abrupt-4xCO2",1784,"tas",-6.03277026529498e-06,"degC",NA
"abrupt-4xCO2",1785,"tas",-6.0993074736739e-06,"degC",NA
"abrupt-4xCO2",1786,"tas",-6.16499321727376e-06,"degC",NA
"abrupt-4xCO2",1787,"tas",-6.22988350356936e-06,"degC",NA
"abrupt-4xCO2",1788,"tas",-6.29402942711263e-06,"degC",NA
"abrupt-4xCO2",1789,"tas",-6.3574777141162e-06,"degC",NA
"abrupt-4xCO2",1790,"tas",-6.42027119425218e-06,"degC",NA
"abrupt-4xCO2",1791,"tas",-6.48244921099933e-06,"degC",NA
"abrupt-4xCO2",1792,"tas",-6.54404798001505e-06,"degC",NA
"abrupt-4xCO2",1793,"tas",-6.60510090289453e-06,"degC",NA
"abrupt-4xCO2",1794,"tas",-6.6656388431157e-06,"degC",NA
"abrupt-4xCO2",1795,"tas",-6.72569036920375e-06,"degC",NA
"abrupt-4xCO2",1796,"tas",-6.78528196992374e-06,"degC",NA
"abrupt-4xCO2",1797,"tas",-6.84443824502451e-06,"degC",NA
"abrupt-4xCO2",1798,"tas",-6.90318207485904e-06,"degC",NA
"abrupt-4xCO2",1799,"tas",-6.96153477176412e-06,"degC",NA
"abrupt-4xCO2",1800,"tas",-7.0195162151724e-06,"degC",NA
"abrupt-4xCO2",1801,"tas",-7.07714497281267e-06,"degC",NA
"abrupt-4xCO2",1802,"tas",-7.13443840947919e-06,"degC",NA
"abrupt-4xCO2",1803,"tas",-7.19141278492768e-06,"degC",NA
"abrupt-4xCO2",1804,"tas",-7.24808334216276e-06,"degC",NA
"abrupt-4xCO2",1805,"tas",-7.3044643872347e-06,"degC",NA
"abrupt-4xCO2",1806,"tas",-7.36056936142453e-06,"degC",NA
"abrupt-4xCO2",1807,"tas",-7.41641090679544e-06,"degC",NA
"abrupt-4xCO2",1808,"tas",-7.47200092569987e-06,"degC",NA
"abrupt-4xCO2",1809,"tas",-7.52735063493804e-06,"degC",NA
"abrupt-4xCO2",1810,"tas",-7.58247061521587e-06,"degC",NA
"abrupt-4xCO2",1811,"tas",-7.63737085616934e-06,"degC",NA
"abrupt-4xCO2",1812,"tas",-7.6920607976938e-06,"degC",NA
"abrupt-4xCO2",1813,"tas",-7.74654936766726e-06,"degC",NA
"abrupt-4xCO2",1814,"tas",-7.80084501663977e-06,"degC",NA
"abrupt-4xCO2",1815,"tas",-7.8549557496238e-06,"degC",NA
"abrupt-4xCO2",1816,"tas",-7.90888915540558e-06,"degC",NA
"abrupt-4xCO2",1817,"tas",-7.96265243348188e-06,"degC",NA
"abrupt-4xCO2",1818,"tas",-8.0162524189119e-06,"degC",NA
"abrupt-4xCO2",1819,"tas",-8.06969560526297e-06,"degC",NA
"abrupt-4xCO2",1820,"tas",-8.12298816581724e-06,"degC",NA
"abrupt-4xCO2",1821,"tas",-8.1761359732129e-06,"degC",NA
"abrupt-4xCO2",1822,"tas",-8.22914461757858e-06,"degC",NA
"abrupt-4xCO2",1823,"tas",-8.28201942342774e-06,"degC",NA
"abrupt-4xCO2",1824,"tas",-8.33476546526592e-06,"degC",NA
"abrupt-4xCO2",1825,"tas",-8.38738758218664e-06,"degC",NA
"abrupt-4xCO2",1826,"tas",-8.43989039131295e-06,"degC",NA
"abrupt-4xCO2",1827,"tas",-8.49227830044583e-06,"degC",NA
"abrupt-4xCO2",1828,"tas",-8.5445555197981e-06,"degC",NA
"abrupt-4xCO2",1829,"tas",-8.5967260728908e-06,"degC",NA
"abrupt-4xCO2",1830,"tas",-8.64879380680818e-06,"degC",NA
"abrupt-4xCO2",1831,"tas",-8.70076240170321e-06,"degC",NA
"abrupt-4xCO2",1832,"tas",-8.7526353797609e-06,"degC",NA
"abrupt-4xCO2",1833,"tas",-8.80441611353056e-06,"degC",NA
"abrupt-4xCO2",1834,"tas",-8.85610783372615e-06,"degC",NA
"abrupt-4xCO2",1835,"tas",-8.90771363662014e-06,"degC",NA
"abrupt-4xCO2",1836,"tas",-8.95923649085923e-06,"degC",NA
"abrupt-4xCO2",1837,"tas",-9.01067924395736e-06,"degC",NA
"abrupt-4xCO2",1838,"tas",-9.06204462832318e-06,"degC",NA
"abrupt-4xCO2",1839,"tas",-9.11333526698158e-06,"degC",NA
"abrupt-4xCO2",1840,"tas",-9.1645536789781e-06,"degC",NA
"abrupt-4xCO2",1841,"tas",-9.21570228434303e-06,"degC",NA
"abrupt-4xCO2",1842,"tas",-9.26678340890673e-06,"degC",NA
"abrupt-4xCO2",1843,"tas",-9.31779928876535e-06,"degC",NA
"abrupt-4xCO2",1844,"tas",-9.36875207450405e-06,"degC",NA
"abrupt-4xCO2",1845,"tas",-9.41964383520574e-06,"degC",NA
"abrupt-4xCO2",1846,"tas",-9.47047656219543e-06,"degC",NA
"abrupt-4xCO2",1847,"tas",-9.52125217257802e-06,"degC",NA
"abrupt-4xCO2",1848,"tas",-9.5719725126264e-06,"degC",NA
"abrupt-4xCO2",1849,"tas",-9.62263936100402e-06,"degC",NA
"abrupt-4xCO2",1850,"tas",0.716722636343799,"degC",NA
"abrupt-4xCO2",1851,"tas",1.31683449960594,"degC",NA
"abrupt-4xCO2",1852,"tas",1.74438281176615,"degC",NA
"abrupt-4xCO2",1853,"tas",2.06796745440281,"degC",NA
"abrupt-4xCO2",1854,"tas",2.32380228507158,"degC",NA
"abrupt-4xCO2",1855,"tas",2.53282794989255,"degC",NA
"abrupt-4xCO2",1856,"tas",2.70803152186256,"degC",NA
"abrupt-4xCO2",1857,"tas",2.85791574088984,"degC",NA
"abrupt-4xCO2",1858,"tas",2.98828981029359,"degC",NA
"abrupt-4xCO2",1859,"tas",3.10326190092238,"degC",NA
"abrupt-4xCO2",1860,"tas",3.20582196952234,"degC",NA
"abrupt-4xCO2",1861,"tas",3.2982003012882,"degC",NA
"abrupt-4xCO2",1862,"tas",3.38209656335707,"degC",NA
"abrupt-4xCO2",1863,"tas",3.45883078313104,"degC",NA
"abrupt-4xCO2",1864,"tas",3.52944554780061,"degC",NA
"abrupt-4xCO2",1865,"tas",3.59477680905636,"degC",NA
"abrupt-4xCO2",1866,"tas",3.65550396027547,"degC",NA
"abrupt-4xCO2",1867,"tas",3.71218591965797,"degC",NA
"abrupt-4xCO2",1868,"tas",3.76528757460909,"degC",NA
"abrupt-4xCO2",1869,"tas",3.81519946569184,"degC",NA
"abrupt-4xCO2",1870,"tas",3.8622526495018,"degC",NA
