"scenario","year","variable","value","units","name"
"1pctCO2-cdr",2076,"hfds",-6.83805507512915,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2077,"hfds",-7.12528026435964,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2078,"hfds",-7.41018878851126,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2079,"hfds",-7.69282128810206,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2080,"hfds",-7.97321743791288,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2081,"hfds",-8.25141598039555,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2082,"hfds",-8.52745474792138,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2083,"hfds",-8.80137068354945,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2084,"hfds",-9.07319987000042,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2085,"hfds",-9.34297756693079,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2086,"hfds",-9.61073823777425,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2087,"hfds",-9.87651555642951,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2088,"hfds",-10.1403424418706,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2089,"hfds",-10.4022510916134,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2090,"hfds",-10.6622730052087,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2091,"hfds",-10.9204389764342,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2092,"hfds",-11.1767791154999,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2093,"hfds",-11.431322919822,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2094,"hfds",-11.6840992438098,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2095,"hfds",-11.9351363188629,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2096,"hfds",-12.1844617922403,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2097,"hfds",-12.4321027152726,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2098,"hfds",-12.6780855926537,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2099,"hfds",-12.9224363785844,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"1pctCO2-cdr",2100,"hfds",-13.1651804837527,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1745,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1746,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1747,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1748,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1749,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1750,"hfds",0,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1751,"hfds",-4.66140295917982e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1752,"hfds",-0.000106508224423826,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1753,"hfds",-0.000122273548235408,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1754,"hfds",-0.000122845909065767,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1755,"hfds",-0.000118884467680696,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1756,"hfds",-0.00011403454716336,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1757,"hfds",-0.00010943769984658,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1758,"hfds",-0.000105379012607563,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1759,"hfds",-0.000101868404806035,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1760,"hfds",-9.88398501666775e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1761,"hfds",-9.62164596868158e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1762,"hfds",-9.39294740678618e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1763,"hfds",-9.19220118798304e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1764,"hfds",-9.01482038999849e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1765,"hfds",-8.85712649895174e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1766,"hfds",-8.71616072285806e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1767,"hfds",-8.58952732129105e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1768,"hfds",-8.47527066621613e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1769,"hfds",-8.37178070518382e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1770,"hfds",-8.27772062732192e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1771,"hfds",-8.19197140321815e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1772,"hfds",-8.11358902920292e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1773,"hfds",-8.04177133213875e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1774,"hfds",-7.97583199619791e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1775,"hfds",-7.91518007650924e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1776,"hfds",-7.85930371326151e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1777,"hfds",-7.80775708419812e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1778,"hfds",-7.76014987117766e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1779,"hfds",-7.71613869718546e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1780,"hfds",-7.67542011633932e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1781,"hfds",-7.63772483711759e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1782,"hfds",-7.60281293367858e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1783,"hfds",-7.57046985093162e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1784,"hfds",-7.54050305447497e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1785,"hfds",-7.51273920588758e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1786,"hfds",-7.48702176850268e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1787,"hfds",-7.46320896913316e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1788,"hfds",-7.44117205444246e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1789,"hfds",-7.42079379319324e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1790,"hfds",-7.40196718399162e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1791,"hfds",-7.38459433591745e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1792,"hfds",-7.36858549695865e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1793,"hfds",-7.35385820524377e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1794,"hfds",-7.34033654649672e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1795,"hfds",-7.32795050236614e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1796,"hfds",-7.3166353764017e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1797,"hfds",-7.30633128732923e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1798,"hfds",-7.2969827190305e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1799,"hfds",-7.28853812282897e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1800,"hfds",-7.28094956190428e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1801,"hfds",-7.27417239404642e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1802,"hfds",-7.26816498872838e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1803,"hfds",-7.26288847239068e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1804,"hfds",-7.25830650012882e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1805,"hfds",-7.25438505012387e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1806,"hfds",-7.25109223770022e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1807,"hfds",-7.24839814768614e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1808,"hfds",-7.24627468258941e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1809,"hfds",-7.24469542424004e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1810,"hfds",-7.24363550910353e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1811,"hfds",-7.24307151371168e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1812,"hfds",-7.24298135080344e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1813,"hfds",-7.24334417446836e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1814,"hfds",-7.24414029295279e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1815,"hfds",-7.24535108922862e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1816,"hfds",-7.24695894801066e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1817,"hfds",-7.2489471888673e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1818,"hfds",-7.25130000425602e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1819,"hfds",-7.25400240291119e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1820,"hfds",-7.25704015751041e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1821,"hfds",-7.26039975652173e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1822,"hfds",-7.26406835924066e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1823,"hfds",-7.26803375465408e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1824,"hfds",-7.27228432318702e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1825,"hfds",-7.27680900140255e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1826,"hfds",-7.28159724876283e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1827,"hfds",-7.28663901706924e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1828,"hfds",-7.29192472265119e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1829,"hfds",-7.29744521911134e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1830,"hfds",-7.30319177298912e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1831,"hfds",-7.30915604076947e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1832,"hfds",-7.31533004743403e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1833,"hfds",-7.32170616656754e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1834,"hfds",-7.32827710115186e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1835,"hfds",-7.33503586666925e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1836,"hfds",-7.34197577436294e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1837,"hfds",-7.34909041570397e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1838,"hfds",-7.35637364812085e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1839,"hfds",-7.36381958131826e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1840,"hfds",-7.37142256519012e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1841,"hfds",-7.37917717707503e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1842,"hfds",-7.38707821069126e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1843,"hfds",-7.39512066603281e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1844,"hfds",-7.40329973894366e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1845,"hfds",-7.41161081204772e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1846,"hfds",-7.42004944574317e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1847,"hfds",-7.42861136954765e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1848,"hfds",-7.43729247454666e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1849,"hfds",-7.44608880642563e-05,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1850,"hfds",58.1900459618509,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1851,"hfds",113.406938722875,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1852,"hfds",107.694709090616,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1853,"hfds",101.179332222145,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1854,"hfds",95.2898232936309,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1855,"hfds",90.194715623358,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1856,"hfds",85.8162549622619,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1857,"hfds",82.0364024911609,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1858,"hfds",78.7462289470347,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1859,"hfds",75.8557925875129,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1860,"hfds",73.2934208580064,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1861,"hfds",71.0025567773862,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1862,"hfds",68.9385296584206,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1863,"hfds",67.0658509512272,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1864,"hfds",65.3560981718866,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1865,"hfds",63.7863017284688,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1866,"hfds",62.3377258343282,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1867,"hfds",60.9949475876868,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1868,"hfds",59.7451585390118,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1869,"hfds",58.5776316693014,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1870,"hfds",57.4833115537831,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1871,"hfds",56.4544966922856,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1872,"hfds",55.4845912341123,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1873,"hfds",54.5679093293977,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1874,"hfds",53.6995196972786,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1875,"hfds",52.8751211689463,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1876,"hfds",52.0909422747641,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1877,"hfds",51.3436596397602,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1878,"hfds",50.6303312028323,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1879,"hfds",49.9483412045323,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1880,"hfds",49.2953545837379,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1881,"hfds",48.6692789475682,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1882,"hfds",48.0682326765541,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1883,"hfds",47.4905180309646,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1884,"hfds",46.934598357999,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1885,"hfds",46.3990786806684,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1886,"hfds",45.882689090377,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1887,"hfds",45.3842704759983,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1888,"hfds",44.9027622096668,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1889,"hfds",44.4371914789364,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1890,"hfds",43.9866640103811,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1891,"hfds",43.5503559742227,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1892,"hfds",43.1275068954816,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1893,"hfds",42.7174134262804,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1894,"hfds",42.3194238576767,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1895,"hfds",41.9329332688441,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1896,"hfds",41.5573792274201,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1897,"hfds",41.192237968047,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1898,"hfds",40.8370209870995,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1899,"hfds",40.4912720007168,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1900,"hfds",40.1545642208994,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1901,"hfds",39.8264979108256,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1902,"hfds",39.5066981859453,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1903,"hfds",39.1948130319668,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1904,"hfds",38.8905115147154,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1905,"hfds",38.5934821601321,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1906,"hfds",38.303431485485,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1907,"hfds",38.02008266527,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1908,"hfds",37.7431743173323,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1909,"hfds",37.4724593965154,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1910,"hfds",37.2077041846785,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1911,"hfds",36.9486873672362,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1912,"hfds",36.6951991875324,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1913,"hfds",36.4470406713537,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1914,"hfds",36.2040229147549,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1915,"hfds",35.9659664291322,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1916,"hfds",35.7327005381439,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1917,"hfds",35.5040628216601,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1918,"hfds",35.2798986024226,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1919,"hfds",35.060060471589,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1920,"hfds",34.8444078496795,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1921,"hfds",34.6328065798185,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1922,"hfds",34.4251285505029,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1923,"hfds",34.2212513453646,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1924,"hfds",34.0210579176455,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1925,"hfds",33.824436287357,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1926,"hfds",33.6312792592546,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1927,"hfds",33.44148415994,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1928,"hfds",33.2549525925749,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1929,"hfds",33.0715902078142,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1930,"hfds",32.8913064896964,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1931,"hfds",32.7140145553497,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1932,"hfds",32.5396309674458,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1933,"hfds",32.3680755584678,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1934,"hfds",32.1992712659127,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1935,"hfds",32.0331439776127,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1936,"hfds",31.8696223864598,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1937,"hfds",31.7086378538522,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1938,"hfds",31.5501242812582,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1939,"hfds",31.394017989309,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1940,"hfds",31.2402576039167,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1941,"hfds",31.0887839489351,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1942,"hfds",30.9395399449136,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1943,"hfds",30.7924705135473,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1944,"hfds",30.6475224874316,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1945,"hfds",30.504644524789,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1946,"hfds",30.3637870288373,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1947,"hfds",30.224902071499,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1948,"hfds",30.0879433211889,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1949,"hfds",29.9528659744086,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
"abrupt-4xCO2",1950,"hfds",29.819626690922,"ZJ year-1","thermal mld = 60, ocean carbon mld = 60"
